TRAVEL_ID,TRAVELER_ID,TRAVEL_LENGTH
a_a007606,a007606,2
a_a006071,a006071,2
a_a002476,a002476,3
a_a003046,a003046,2
a_a008285,a008285,3
a_a001937,a001937,3
a_a005474,a005474,2
a_a018045,a018045,2
a_a014102,a014102,2
a_a000928,a000928,3
a_a005334,a005334,3
a_a007365,a007365,2
a_a001297,a001297,3
a_a003712,a003712,3
a_a007328,a007328,2
a_a001132,a001132,5
a_a002504,a002504,3
a_a002810,a002810,3
a_a005681,a005681,2
a_a002027,a002027,3
a_a014789,a014789,2
a_a010242,a010242,3
a_a000705,a000705,3
a_a003353,a003353,2
a_a007429,a007429,2
a_a010466,a010466,3
a_a001648,a001648,3
a_a005206,a005206,2
a_a006933,a006933,2
a_a006011,a006011,2
a_a001392,a001392,3
a_a006197,a006197,2
a_a003924,a003924,3
a_a008178,a008178,3
a_a011647,a011647,2
a_a007943,a007943,2
a_a006067,a006067,3
a_a002089,a002089,3
a_a003926,a003926,2
a_a007220,a007220,2
a_a003568,a003568,2
a_a016174,a016174,2
a_a015292,a015292,3
a_a000145,a000145,2
a_a004504,a004504,3
a_a012165,a012165,3
a_a014937,a014937,2
a_a006565,a006565,2
a_a006141,a006141,2
a_a008175,a008175,2
a_a004370,a004370,4
a_a012023,a012023,3
a_a001543,a001543,3
a_a006740,a006740,2
a_a008648,a008648,3
a_a013710,a013710,4
a_a007347,a007347,2
a_a011025,a011025,3
a_a017992,a017992,2
a_a004793,a004793,2
a_a015162,a015162,2
a_a004036,a004036,3
a_a013866,a013866,2
a_a002459,a002459,4
a_a002891,a002891,2
a_a007759,a007759,2
a_a004304,a004304,2
c_c005843,c005843,2
a_a001027,a001027,3
a_a018205,a018205,2
a_a002936,a002936,3
a_a015112,a015112,2
a_a004029,a004029,3
a_a001926,a001926,3
a_a001056,a001056,4
a_a007288,a007288,2
a_a006312,a006312,2
a_a001233,a001233,4
a_a001453,a001453,2
a_a004537,a004537,4
a_a005105,a005105,2
a_a001794,a001794,3
a_a003162,a003162,3
a_a017681,a017681,2
a_a003698,a003698,2
a_a010406,a010406,3
a_a003419,a003419,2
a_a004939,a004939,3
a_a018125,a018125,2
a_a009473,a009473,4
a_a003388,a003388,2
a_a002254,a002254,2
a_a017839,a017839,2
a_a001761,a001761,3
b_b003037,b003037,3
a_a004957,a004957,3
a_a002117,a002117,2
a_a002719,a002719,3
a_a003363,a003363,2
a_a004682,a004682,2
a_a000682,a000682,3
a_a003163,a003163,4
a_a015318,a015318,2
a_a002054,a002054,3
a_a003622,a003622,3
a_a017999,a017999,2
a_a008053,a008053,2
a_a000142,a000142,3
a_a008365,a008365,5
a_a003008,a003008,4
a_a017995,a017995,2
a_a001919,a001919,3
a_a006924,a006924,2
a_a001382,a001382,2
a_a000700,a000700,4
a_a004483,a004483,2
a_a006492,a006492,2
a_a015389,a015389,2
b_b009429,b009429,3
a_a002033,a002033,3
a_a006005,a006005,2
a_a003281,a003281,3
d_d005429,d005429,4
a_a017866,a017866,2
a_a001749,a001749,2
a_a002780,a002780,3
a_a000421,a000421,4
a_a004270,a004270,17
a_a012437,a012437,3
a_a004924,a004924,3
a_a012344,a012344,2
a_a001899,a001899,3
a_a017977,a017977,2
a_a004237,a004237,3
a_a005864,a005864,2
b_b007029,b007029,2
a_a008463,a008463,2
a_a004698,a004698,3
a_a011096,a011096,3
b_b007922,b007922,2
a_a000853,a000853,3
a_a002002,a002002,3
a_a004540,a004540,3
a_a006286,a006286,2
a_a005577,a005577,3
a_a007622,a007622,2
a_a003146,a003146,4
a_a000016,a000016,3
a_a004311,a004311,2
a_a017950,a017950,2
a_a010053,a010053,2
a_a001375,a001375,4
a_a018233,a018233,2
c_c004837,c004837,3
a_a003907,a003907,2
b_b010113,b010113,2
a_a003223,a003223,3
c_c011878,c011878,2
a_a000318,a000318,3
a_a006507,a006507,2
a_a000420,a000420,3
a_a004271,a004271,2
a_a013687,a013687,3
a_a000562,a000562,3
a_a007270,a007270,2
a_a005715,a005715,2
a_a005243,a005243,2
a_a004222,a004222,4
a_a017784,a017784,2
a_a003397,a003397,4
a_a006675,a006675,2
a_a002784,a002784,3
a_a005212,a005212,2
a_a006295,a006295,2
a_a003751,a003751,2
a_a017971,a017971,2
a_a007395,a007395,2
b_b000086,b000086,3
a_a005768,a005768,3
a_a003556,a003556,2
a_a017951,a017951,2
a_a014965,a014965,3
a_a008176,a008176,2
a_a006813,a006813,2
a_a001390,a001390,3
a_a005697,a005697,2
a_a000493,a000493,6
a_a017913,a017913,2
a_a010504,a010504,3
a_a003028,a003028,2
a_a007441,a007441,2
a_a009550,a009550,4
a_a001674,a001674,3
a_a017968,a017968,2
a_a017451,a017451,2
a_a006358,a006358,2
a_a000186,a000186,3
a_a002321,a002321,2
a_a006023,a006023,2
a_a001734,a001734,3
a_a005207,a005207,2
a_a014536,a014536,4
a_a007175,a007175,2
a_a001549,a001549,2
b_b006925,b006925,2
d_d000562,d000562,3
a_a003316,a003316,4
a_a005685,a005685,2
a_a005316,a005316,2
a_a003104,a003104,2
a_a015411,a015411,3
a_a002664,a002664,3
a_a003011,a003011,2
a_a002097,a002097,3
a_a001502,a001502,3
a_a000653,a000653,4
a_a000577,a000577,3
a_a002593,a002593,3
a_a003069,a003069,3
a_a007656,a007656,2
a_a001764,a001764,2
a_a011358,a011358,4
a_a003090,a003090,3
b_b006540,b006540,2
a_a017280,a017280,3
a_a014216,a014216,2
a_a005083,a005083,2
a_a006539,a006539,2
a_a000784,a000784,2
a_a004048,a004048,4
a_a012199,a012199,2
a_a004251,a004251,4
a_a000123,a000123,6
a_a006653,a006653,2
a_a002290,a002290,3
a_a001473,a001473,2
a_a005660,a005660,2
a_a003433,a003433,2
a_a007615,a007615,2
a_a003665,a003665,2
a_a000427,a000427,3
a_a005682,a005682,2
a_a006518,a006518,2
a_a007764,a007764,2
a_a006239,a006239,2
a_a001163,a001163,4
a_a006967,a006967,2
a_a006423,a006423,2
a_a000203,a000203,6
a_a012450,a012450,2
a_a003248,a003248,4
a_a018053,a018053,2
a_a005645,a005645,2
a_a016512,a016512,4
a_a005129,a005129,2
a_a000910,a000910,3
b_b001071,b001071,4
a_a003125,a003125,3
a_a006024,a006024,2
a_a008017,a008017,2
a_a018192,a018192,2
a_a007591,a007591,2
a_a004894,a004894,2
a_a001791,a001791,2
a_a013698,a013698,3
a_a003656,a003656,3
a_a000557,a000557,4
a_a006633,a006633,2
a_a006165,a006165,3
a_a004509,a004509,3
a_a017516,a017516,2
a_a001894,a001894,2
a_a001780,a001780,3
a_a006149,a006149,2
a_a006014,a006014,2
a_a000787,a000787,4
a_a000538,a000538,3
a_a000516,a000516,3
a_a005797,a005797,3
a_a010334,a010334,2
a_a007668,a007668,2
a_a013850,a013850,3
a_a003373,a003373,3
a_a018017,a018017,2
a_a006841,a006841,2
a_a014196,a014196,2
a_a011768,a011768,2
a_a003060,a003060,3
a_a006029,a006029,2
a_a001661,a001661,3
a_a000502,a000502,8
a_a003945,a003945,3
a_a002745,a002745,2
a_a003585,a003585,4
a_a003753,a003753,3
a_a000662,a000662,4
a_a001930,a001930,3
a_a001081,a001081,3
a_a005857,a005857,3
a_a015379,a015379,2
a_a014411,a014411,2
a_a004632,a004632,3
a_a002710,a002710,2
a_a014792,a014792,3
a_a004277,a004277,2
a_a006120,a006120,3
a_a002026,a002026,3
a_a002206,a002206,3
a_a005665,a005665,2
a_a007191,a007191,2
a_a004815,a004815,2
a_a017544,a017544,2
a_a002480,a002480,3
a_a002123,a002123,2
a_a005605,a005605,2
a_a007410,a007410,2
c_c002958,c002958,2
a_a005861,a005861,2
a_a006611,a006611,2
a_a007357,a007357,2
a_a015273,a015273,2
a_a007407,a007407,2
a_a009620,a009620,3
a_a000712,a000712,3
a_a004354,a004354,2
a_a005831,a005831,3
a_a002949,a002949,4
a_a010165,a010165,2
a_a005840,a005840,3
a_a007888,a007888,2
a_a000061,a000061,4
a_a004740,a004740,3
a_a007243,a007243,2
a_a011234,a011234,3
c_c005067,c005067,2
a_a005203,a005203,2
a_a008212,a008212,2
a_a010374,a010374,2
a_a002437,a002437,2
a_a010106,a010106,3
a_a005353,a005353,2
a_a000620,a000620,4
a_a002145,a002145,2
a_a004717,a004717,2
a_a006329,a006329,2
a_a005028,a005028,2
a_a007061,a007061,2
a_a002882,a002882,3
a_a007610,a007610,2
a_a000376,a000376,5
a_a014500,a014500,2
a_a003367,a003367,3
a_a008058,a008058,2
a_a017925,a017925,2
a_a004458,a004458,3
a_a005337,a005337,2
a_a001138,a001138,2
a_a001621,a001621,3
a_a006560,a006560,2
a_a000535,a000535,3
a_a001393,a001393,4
a_a002292,a002292,3
a_a018026,a018026,2
c_c002949,c002949,2
a_a000222,a000222,4
a_a005012,a005012,3
a_a005149,a005149,2
a_a005120,a005120,3
a_a002532,a002532,3
a_a001210,a001210,2
a_a018005,a018005,2
a_a003937,a003937,4
a_a003215,a003215,2
a_a001164,a001164,3
a_a000327,a000327,3
a_a003056,a003056,3
a_a001900,a001900,2
a_a009730,a009730,2
a_a010571,a010571,3
a_a002888,a002888,4
a_a002481,a002481,4
a_a001498,a001498,3
a_a002874,a002874,2
a_a002933,a002933,2
a_a001415,a001415,4
a_a000902,a000902,3
a_a000554,a000554,4
a_a001944,a001944,2
a_a002829,a002829,2
a_a009448,a009448,3
a_a001109,a001109,4
a_a000399,a000399,3
a_a004526,a004526,2
a_a006374,a006374,2
a_a006519,a006519,2
a_a012208,a012208,2
a_a002520,a002520,3
a_a012251,a012251,3
a_a007423,a007423,2
a_a001541,a001541,3
a_a007189,a007189,2
a_a006346,a006346,2
a_a018154,a018154,2
a_a003072,a003072,2
a_a001263,a001263,4
a_a003207,a003207,3
a_a002183,a002183,2
a_a007394,a007394,2
a_a001872,a001872,2
a_a018057,a018057,2
a_a004275,a004275,2
a_a013915,a013915,2
a_a004261,a004261,4
a_a000834,a000834,3
a_a000164,a000164,3
a_a003413,a003413,2
a_a008269,a008269,4
a_a003109,a003109,4
a_a005998,a005998,2
a_a004716,a004716,3
a_a002129,a002129,3
a_a008693,a008693,4
c_c003328,c003328,4
a_a004834,a004834,3
a_a007393,a007393,2
a_a009584,a009584,2
a_a000738,a000738,4
a_a003013,a003013,2
a_a005673,a005673,2
a_a006344,a006344,2
a_a018061,a018061,2
a_a006033,a006033,2
a_a008466,a008466,2
a_a005189,a005189,2
a_a010016,a010016,3
a_a017828,a017828,2
a_a007353,a007353,2
a_a005151,a005151,2
a_a015333,a015333,2
a_a005301,a005301,2
a_a000603,a000603,2
a_a011386,a011386,3
a_a004559,a004559,2
a_a005369,a005369,3
a_a003237,a003237,3
a_a001694,a001694,3
a_a005744,a005744,3
a_a001097,a001097,2
a_a001310,a001310,3
a_a006405,a006405,2
a_a002360,a002360,2
a_a003100,a003100,4
a_a013594,a013594,2
a_a000675,a000675,4
a_a002376,a002376,2
a_a000198,a000198,4
a_a002286,a002286,4
a_a004930,a004930,2
a_a002387,a002387,3
a_a004719,a004719,3
a_a003573,a003573,3
a_a000956,a000956,4
a_a002778,a002778,3
a_a008579,a008579,3
a_a003995,a003995,6
a_a005679,a005679,2
a_a010143,a010143,2
a_a009700,a009700,2
a_a000940,a000940,4
a_a005429,a005429,2
a_a018052,a018052,2
a_a002076,a002076,2
a_a005463,a005463,3
a_a007005,a007005,2
a_a003201,a003201,3
a_a015098,a015098,3
a_a000551,a000551,3
a_a000287,a000287,3
a_a004341,a004341,3
a_a001603,a001603,2
a_a018121,a018121,2
a_a002564,a002564,3
a_a017693,a017693,2
a_a004643,a004643,3
a_a008094,a008094,2
a_a008099,a008099,2
a_a000508,a000508,4
a_a002237,a002237,3
a_a008372,a008372,5
a_a017801,a017801,2
a_a018241,a018241,2
a_a001902,a001902,3
a_a005626,a005626,2
a_a015324,a015324,2
a_a004100,a004100,4
a_a004640,a004640,3
a_a018016,a018016,2
a_a005127,a005127,2
a_a002477,a002477,2
a_a000510,a000510,4
a_a018092,a018092,2
a_a007443,a007443,2
a_a002746,a002746,3
a_a001323,a001323,4
a_a006986,a006986,2
a_a007051,a007051,2
a_a008407,a008407,2
a_a000936,a000936,2
a_a014955,a014955,3
a_a006683,a006683,2
a_a010518,a010518,2
a_a003147,a003147,2
a_a004091,a004091,5
d_d012476,d012476,2
a_a003128,a003128,4
a_a002670,a002670,3
a_a018069,a018069,2
a_a006360,a006360,2
a_a007375,a007375,2
a_a005314,a005314,3
a_a006630,a006630,2
a_a006524,a006524,2
a_a001179,a001179,4
a_a001156,a001156,4
a_a006940,a006940,2
a_a018009,a018009,2
a_a018181,a018181,2
a_a004599,a004599,2
a_a005609,a005609,2
a_a013988,a013988,2
a_a018211,a018211,2
a_a008217,a008217,4
a_a002927,a002927,4
a_a001942,a001942,3
a_a011603,a011603,3
a_a002681,a002681,4
a_a007034,a007034,2
a_a001800,a001800,2
a_a017920,a017920,2
a_a002642,a002642,2
a_a017932,a017932,2
a_a018063,a018063,2
a_a018097,a018097,2
a_a006061,a006061,2
a_a005144,a005144,2
a_a007633,a007633,2
a_a004250,a004250,3
a_a001917,a001917,2
a_a006901,a006901,2
b_b001670,b001670,4
a_a000081,a000081,6
a_a017846,a017846,2
a_a006544,a006544,2
a_a001570,a001570,3
a_a009661,a009661,3
a_a011302,a011302,2
a_a017877,a017877,2
a_a006534,a006534,2
a_a007620,a007620,2
a_a017697,a017697,2
a_a007957,a007957,2
a_a001635,a001635,3
a_a002720,a002720,2
a_a014957,a014957,3
a_a003501,a003501,2
a_a008467,a008467,3
a_a006937,a006937,2
a_a012512,a012512,3
a_a006916,a006916,2
a_a007422,a007422,2
a_a006711,a006711,2
a_a015229,a015229,3
a_a007361,a007361,2
a_a011106,a011106,3
a_a010257,a010257,2
a_a007024,a007024,2
a_a006007,a006007,2
a_a001701,a001701,3
c_c005398,c005398,2
a_a001625,a001625,3
a_a002038,a002038,2
a_a012104,a012104,2
a_a007346,a007346,2
a_a007096,a007096,2
a_a017829,a017829,2
a_a007850,a007850,2
a_a001245,a001245,2
a_a005113,a005113,2
a_a008189,a008189,2
a_a005631,a005631,2
a_a004874,a004874,2
a_a015233,a015233,3
a_a006436,a006436,2
a_a000939,a000939,2
a_a002107,a002107,2
b_b004131,b004131,2
a_a018047,a018047,2
a_a002336,a002336,2
a_a001936,a001936,3
a_a018039,a018039,2
a_a005445,a005445,2
a_a008020,a008020,2
a_a000962,a000962,4
a_a007494,a007494,2
c_c011761,c011761,2
a_a002399,a002399,3
a_a003186,a003186,3
a_a001798,a001798,3
a_a003301,a003301,3
a_a004598,a004598,2
a_a000166,a000166,3
b_b006455,b006455,2
a_a004263,a004263,3
a_a006175,a006175,2
a_a017993,a017993,2
a_a007617,a007617,2
a_a004864,a004864,2
a_a001875,a001875,3
a_a017946,a017946,2
c_c006214,c006214,2
a_a005913,a005913,2
c_c000580,c000580,3
a_a006893,a006893,2
a_a004745,a004745,2
a_a002021,a002021,3
a_a004332,a004332,2
a_a001934,a001934,3
b_b006019,b006019,2
a_a002193,a002193,3
a_a000135,a000135,3
a_a003362,a003362,3
a_a006288,a006288,2
a_a018100,a018100,2
a_a002844,a002844,4
a_a015175,a015175,3
a_a003219,a003219,3
a_a011866,a011866,3
a_a002204,a002204,3
c_c004037,c004037,2
a_a015266,a015266,2
a_a001354,a001354,2
a_a014727,a014727,4
a_a000537,a000537,2
a_a002698,a002698,2
a_a008046,a008046,2
a_a005034,a005034,3
a_a000084,a000084,4
a_a002531,a002531,3
a_a003747,a003747,2
a_a005159,a005159,2
a_a005039,a005039,2
a_a002381,a002381,2
a_a000306,a000306,5
a_a005828,a005828,3
a_a001785,a001785,3
a_a002702,a002702,2
a_a007621,a007621,2
a_a003657,a003657,4
a_a011510,a011510,2
a_a006041,a006041,2
a_a017655,a017655,2
a_a002317,a002317,2
a_a018012,a018012,2
a_a005419,a005419,2
a_a018010,a018010,2
a_a002859,a002859,4
a_a001475,a001475,4
a_a006202,a006202,2
a_a006051,a006051,2
a_a002988,a002988,3
a_a006013,a006013,2
a_a007364,a007364,2
a_a011479,a011479,3
a_a007345,a007345,2
a_a009651,a009651,2
a_a002890,a002890,3
a_a007307,a007307,2
a_a006651,a006651,2
a_a010240,a010240,2
a_a015383,a015383,2
a_a011237,a011237,2
a_a005348,a005348,2
a_a003066,a003066,2
a_a001801,a001801,2
a_a007939,a007939,2
a_a015136,a015136,2
a_a001213,a001213,2
c_c003912,c003912,2
a_a002050,a002050,2
a_a007182,a007182,2
a_a012377,a012377,3
a_a001636,a001636,3
a_a014380,a014380,3
a_a010396,a010396,2
a_a017863,a017863,2
a_a006993,a006993,2
a_a000545,a000545,3
a_a001774,a001774,3
a_a010227,a010227,3
a_a003729,a003729,2
a_a017517,a017517,2
a_a004184,a004184,2
a_a006547,a006547,2
a_a007645,a007645,2
b_b015583,b015583,2
a_a002380,a002380,2
a_a017772,a017772,2
a_a006394,a006394,2
a_a001835,a001835,3
a_a000658,a000658,4
a_a002735,a002735,2
a_a003905,a003905,2
a_a003226,a003226,2
a_a007258,a007258,2
a_a000771,a000771,3
a_a005273,a005273,2
a_a007379,a007379,2
a_a010291,a010291,4
a_a006282,a006282,2
a_a007483,a007483,2
a_a005107,a005107,2
a_a014874,a014874,3
a_a017709,a017709,2
c_c004673,c004673,2
a_a003668,a003668,2
a_a001867,a001867,2
a_a010060,a010060,2
a_a000954,a000954,3
a_a008107,a008107,2
a_a000276,a000276,4
a_a004274,a004274,2
a_a015818,a015818,3
a_a003593,a003593,3
a_a017900,a017900,2
a_a001170,a001170,3
a_a004884,a004884,3
a_a004186,a004186,3
a_a018109,a018109,2
a_a003127,a003127,4
a_a000746,a000746,4
a_a003735,a003735,3
a_a005292,a005292,2
a_a008034,a008034,2
a_a003952,a003952,2
a_a005126,a005126,2
a_a007224,a007224,2
a_a000613,a000613,4
a_a014484,a014484,2
b_b005303,b005303,2
a_a005717,a005717,2
a_a005460,a005460,3
a_a010131,a010131,2
a_a004349,a004349,3
c_c005232,c005232,22
a_a007321,a007321,2
a_a004099,a004099,2
a_a001384,a001384,2
a_a008701,a008701,2
a_a000087,a000087,3
a_a005469,a005469,2
a_a018112,a018112,2
a_a014163,a014163,2
a_a002848,a002848,2
a_a001534,a001534,3
a_a002631,a002631,4
a_a005876,a005876,3
a_a013588,a013588,2
a_a007196,a007196,2
a_a005133,a005133,2
a_a003364,a003364,4
b_b005459,b005459,3
a_a006166,a006166,2
a_a002712,a002712,2
a_a007091,a007091,2
a_a005392,a005392,2
a_a003782,a003782,4
a_a007216,a007216,2
a_a002358,a002358,4
a_a017984,a017984,2
a_a017794,a017794,2
a_a003871,a003871,2
a_a000182,a000182,4
a_a006386,a006386,2
a_a002102,a002102,3
a_a009613,a009613,2
a_a018138,a018138,2
a_a004747,a004747,2
a_a017622,a017622,2
a_a005170,a005170,2
a_a011463,a011463,2
a_a010958,a010958,3
a_a002721,a002721,2
a_a005947,a005947,2
a_a005811,a005811,2
a_a017970,a017970,2
a_a009891,a009891,2
a_a017669,a017669,2
a_a010251,a010251,2
a_a010542,a010542,3
a_a001870,a001870,3
a_a007252,a007252,2
a_a006421,a006421,2
a_a000976,a000976,3
a_a003977,a003977,4
a_a004880,a004880,3
a_a004583,a004583,2
a_a008435,a008435,2
a_a006004,a006004,2
a_a005670,a005670,2
a_a004051,a004051,2
a_a004102,a004102,3
a_a005686,a005686,2
a_a007548,a007548,2
a_a000165,a000165,3
a_a000219,a000219,4
a_a004306,a004306,2
a_a007786,a007786,2
a_a001167,a001167,2
a_a001152,a001152,3
a_a006485,a006485,2
a_a002589,a002589,2
a_a007913,a007913,2
a_a003476,a003476,3
a_a007730,a007730,2
a_a002127,a002127,2
a_a007753,a007753,2
a_a003818,a003818,4
a_a009594,a009594,3
a_a002762,a002762,3
a_a014172,a014172,2
a_a002917,a002917,2
a_a012513,a012513,2
a_a010286,a010286,2
a_a002943,a002943,2
a_a007616,a007616,2
a_a002274,a002274,3
a_a006019,a006019,2
a_a000906,a000906,4
a_a015349,a015349,3
a_a002154,a002154,3
a_a002044,a002044,4
a_a006823,a006823,2
a_a011550,a011550,2
a_a014106,a014106,2
a_a003723,a003723,3
a_a007165,a007165,2
a_a014226,a014226,2
b_b006609,b006609,2
a_a007953,a007953,2
a_a007496,a007496,2
a_a007820,a007820,2
a_a017864,a017864,2
a_a008224,a008224,4
a_a006880,a006880,2
a_a006182,a006182,2
a_a006535,a006535,2
a_a004739,a004739,2
a_a001922,a001922,3
a_a007318,a007318,2
a_a007159,a007159,2
a_a015316,a015316,2
a_a017923,a017923,2
a_a017803,a017803,2
a_a015308,a015308,3
a_a001272,a001272,3
a_a007380,a007380,2
a_a004549,a004549,2
a_a000704,a000704,3
a_a007971,a007971,2
a_a007356,a007356,2
a_a001999,a001999,3
a_a002861,a002861,3
a_a006579,a006579,2
a_a002507,a002507,2
a_a002763,a002763,3
a_a006309,a006309,2
a_a012519,a012519,2
a_a017613,a017613,2
a_a004752,a004752,2
a_a001851,a001851,3
a_a015096,a015096,3
a_a014891,a014891,2
a_a003647,a003647,3
a_a002884,a002884,3
a_a000749,a000749,2
a_a003876,a003876,2
a_a011478,a011478,2
a_a007960,a007960,2
a_a007506,a007506,3
a_a004294,a004294,2
a_a017967,a017967,2
a_a007334,a007334,2
a_a009704,a009704,3
a_a007363,a007363,2
a_a000434,a000434,3
a_a011175,a011175,3
a_a003481,a003481,3
a_a006982,a006982,2
a_a018082,a018082,2
a_a001540,a001540,3
a_a017503,a017503,2
a_a003322,a003322,4
a_a000664,a000664,4
a_a001337,a001337,4
a_a010290,a010290,3
a_a006584,a006584,2
a_a017930,a017930,2
a_a015619,a015619,4
a_a006942,a006942,2
a_a013595,a013595,2
a_a000563,a000563,3
a_a007925,a007925,2
a_a001645,a001645,3
a_a018089,a018089,2
a_a008098,a008098,2
a_a010135,a010135,5
a_a009681,a009681,4
a_a000546,a000546,3
a_a017927,a017927,2
a_a000567,a000567,3
a_a014834,a014834,2
a_a005290,a005290,2
a_a002513,a002513,2
a_a010341,a010341,3
a_a006566,a006566,2
a_a004303,a004303,2
a_a018190,a018190,2
a_a015261,a015261,3
a_a002064,a002064,3
a_a004042,a004042,3
a_a017742,a017742,2
a_a017605,a017605,2
a_a005997,a005997,2
a_a005559,a005559,3
a_a007582,a007582,2
a_a004118,a004118,4
a_a000893,a000893,3
a_a000507,a000507,3
a_a018139,a018139,2
a_a007778,a007778,2
a_a009906,a009906,2
a_a004312,a004312,2
a_a001960,a001960,3
a_a005096,a005096,2
a_a001731,a001731,3
a_a009750,a009750,2
a_a013847,a013847,2
a_a003757,a003757,4
a_a006537,a006537,2
a_a005538,a005538,2
a_a002497,a002497,2
a_a002600,a002600,3
a_a002032,a002032,3
a_a006616,a006616,2
a_a004415,a004415,3
a_a000417,a000417,4
a_a006769,a006769,2
a_a017738,a017738,2
a_a012416,a012416,3
a_a017671,a017671,2
a_a001715,a001715,3
a_a010349,a010349,2
a_a000862,a000862,3
a_a010002,a010002,2
a_a006502,a006502,2
a_a002885,a002885,2
a_a001471,a001471,2
a_a009509,a009509,2
a_a005254,a005254,2
a_a008562,a008562,2
b_b011628,b011628,2
a_a004594,a004594,2
a_a004646,a004646,2
a_a006021,a006021,2
a_a002126,a002126,3
a_a014772,a014772,2
a_a005514,a005514,2
a_a018084,a018084,2
a_a018151,a018151,2
a_a004679,a004679,2
a_a003791,a003791,2
a_a002887,a002887,2
a_a005825,a005825,3
a_a006112,a006112,2
a_a001759,a001759,2
a_a009742,a009742,2
a_a014130,a014130,2
a_a007400,a007400,2
a_a002060,a002060,2
a_a005996,a005996,2
a_a017974,a017974,2
a_a002472,a002472,2
a_a006707,a006707,2
a_a006203,a006203,2
a_a002840,a002840,4
a_a011640,a011640,2
a_a000885,a000885,3
a_a017847,a017847,2
a_a000643,a000643,2
a_a001474,a001474,4
a_a011277,a011277,3
a_a000445,a000445,5
a_a000360,a000360,4
a_a007922,a007922,2
a_a003554,a003554,2
a_a008563,a008563,2
a_a007297,a007297,2
a_a000934,a000934,5
a_a004066,a004066,3
a_a009662,a009662,2
a_a007845,a007845,2
a_a008375,a008375,5
a_a002465,a002465,2
a_a003300,a003300,3
a_a007229,a007229,2
a_a004810,a004810,3
a_a006804,a006804,2
a_a002731,a002731,3
a_a000179,a000179,3
a_a005694,a005694,3
a_a009387,a009387,2
a_a003262,a003262,2
a_a010073,a010073,4
a_a000086,a000086,4
a_a011622,a011622,2
a_a003650,a003650,2
a_a005145,a005145,2
a_a008415,a008415,2
a_a007004,a007004,2
a_a001158,a001158,4
a_a006247,a006247,3
a_a012313,a012313,4
a_a007984,a007984,3
a_a015355,a015355,2
a_a005867,a005867,3
a_a001084,a001084,3
a_a001885,a001885,3
a_a010961,a010961,3
a_a011502,a011502,2
a_a002986,a002986,2
a_a006311,a006311,2
a_a004024,a004024,3
a_a002897,a002897,2
a_a006355,a006355,2
a_a001160,a001160,3
a_a001268,a001268,3
a_a002003,a002003,2
a_a009397,a009397,4
a_a007244,a007244,2
c_c002786,c002786,3
a_a000497,a000497,2
a_a001505,a001505,3
a_a001495,a001495,4
a_a010289,a010289,3
a_a014703,a014703,2
a_a001256,a001256,3
a_a010065,a010065,2
a_a003335,a003335,3
a_a003108,a003108,4
a_a006489,a006489,2
a_a003563,a003563,5
a_a002271,a002271,4
a_a003411,a003411,2
a_a008457,a008457,3
a_a007638,a007638,2
a_a002111,a002111,3
a_a007634,a007634,2
a_a007716,a007716,2
